2015-10-27T17:38:48.710815Z|Xposition|16.50304
2015-10-27T17:38:48.854686Z|Xposition|16.50305
2015-10-27T17:38:48.998589Z|Xposition|16.50304
2015-10-27T17:38:49.286665Z|Xposition|16.50305
2015-10-27T17:38:49.430685Z|Xposition|16.50304
2015-10-27T17:38:49.574667Z|Xposition|16.50305
2015-10-27T17:38:49.718564Z|Xposition|16.50304
2015-10-27T17:38:50.006585Z|Xposition|16.50305
2015-10-27T17:38:50.582684Z|Xposition|16.50304
2015-10-27T17:38:50.726633Z|Xposition|16.50305
2015-10-27T17:38:51.590700Z|Xposition|16.50304
2015-10-27T17:38:51.734583Z|Xposition|16.50305
2015-10-27T17:38:53.178776Z|Xposition|16.50304
2015-10-27T17:38:53.318620Z|Xposition|16.50305
2015-10-27T17:38:53.462684Z|Xposition|16.50304
2015-10-27T17:38:53.606586Z|Xposition|16.50305
2015-10-27T17:38:54.902611Z|Xposition|16.50304
2015-10-27T17:38:55.046589Z|Xposition|16.50305
2015-10-27T17:38:55.910825Z|Xposition|16.50304
2015-10-27T17:38:56.054588Z|Xposition|16.50305
2015-10-27T17:39:20.546718Z|Cposition|359.9901
2015-10-27T17:39:20.690743Z|Cposition|359.9902
2015-10-27T17:39:50.234734Z|Xposition|16.50306
2015-10-27T17:39:50.378705Z|Xposition|16.50305
2015-10-27T17:39:54.564799Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:39:54.709303Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:39:56.294599Z|Xposition|16.50306
2015-10-27T17:39:56.438724Z|Xposition|16.50305
2015-10-27T17:39:57.012926Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:39:57.014786Z|Xposition|16.50306
2015-10-27T17:39:57.156916Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:39:57.300700Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:39:57.302682Z|Xposition|16.50305
2015-10-27T17:39:57.444804Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:39:57.446784Z|Xposition|16.50306
2015-10-27T17:39:57.590593Z|Xposition|16.50305
2015-10-27T17:39:57.733253Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:39:57.876895Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:00.612844Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:00.614835Z|Xposition|16.50306
2015-10-27T17:40:00.757154Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:00.900733Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:01.044855Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:01.190582Z|Xposition|16.50305
2015-10-27T17:40:01.332715Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:01.334721Z|Xposition|16.50306
2015-10-27T17:40:01.476763Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
